,Date,H_TDH_I_L3_N
257,2022-06-28T02:55:00Z,57.85021541686071
258,2022-06-28T02:56:00Z,61.22256043316251
259,2022-06-28T02:57:00Z,60.24622733271227
260,2022-06-28T02:58:00Z,54.9744937121565
261,2022-06-28T02:59:00Z,62.843721588262696
262,2022-06-28T03:00:00Z,61.44687602856697
263,2022-06-28T03:01:00Z,60.75617004347147
264,2022-06-28T03:02:00Z,62.80973687434048
265,2022-06-28T03:03:00Z,53.144239132122316
266,2022-06-28T03:04:00Z,54.22395614035084
267,2022-06-28T03:05:00Z,66.55349138332556
268,2022-06-28T03:06:00Z,63.07036279304454
269,2022-06-28T03:07:00Z,61.27287816332864
270,2022-06-28T03:08:00Z,61.313470617916444
271,2022-06-28T03:09:00Z,53.79667827200743
272,2022-06-28T03:10:00Z,68.98523311597576
273,2022-06-28T03:11:00Z,60.419379521813376
274,2022-06-28T03:12:00Z,54.95631167520569
275,2022-06-28T03:13:00Z,64.75482488654897
276,2022-06-28T03:14:00Z,58.5296839427765
277,2022-06-28T03:15:00Z,59.4817361046421
278,2022-06-28T03:16:00Z,60.51515234435641
279,2022-06-28T03:17:00Z,62.205870361745056
280,2022-06-28T03:18:00Z,58.713862172022964
281,2022-06-28T03:19:00Z,59.698440614811325
282,2022-06-28T03:20:00Z,53.29117536096878
283,2022-06-28T03:21:00Z,59.83248028256479
284,2022-06-28T03:22:00Z,57.59270703306935
285,2022-06-28T03:23:00Z,57.081642726416284
286,2022-06-28T03:24:00Z,62.10037226362364
287,2022-06-28T03:25:00Z,61.23968537494174
288,2022-06-28T03:26:00Z,53.02267318739324
289,2022-06-28T03:27:00Z,65.21647741033999
290,2022-06-28T03:28:00Z,53.86898358174194
291,2022-06-28T03:29:00Z,60.37307875329916
292,2022-06-28T03:30:00Z,57.99419177922679
293,2022-06-28T03:31:00Z,60.05510452569474
294,2022-06-28T03:32:00Z,62.396993168762585
295,2022-06-28T03:33:00Z,61.00395315168451
296,2022-06-28T03:34:00Z,58.692931687626135
297,2022-06-28T03:35:00Z,63.32321995808101
298,2022-06-28T03:36:00Z,58.44810844589345
299,2022-06-28T03:37:00Z,52.08164706567299
300,2022-06-28T03:38:00Z,64.6310581043316
301,2022-06-28T03:39:00Z,52.736200395901264
302,2022-06-28T03:40:00Z,64.79596495109453
303,2022-06-28T03:41:00Z,58.789338767272156
304,2022-06-28T03:42:00Z,57.71554149200431
305,2022-06-28T03:43:00Z,52.97806377115352
306,2022-06-28T03:44:00Z,62.283410980108876
307,2022-06-28T03:45:00Z,65.67229684831545
308,2022-06-28T03:46:00Z,58.617032254308306
309,2022-06-28T03:47:00Z,61.61875970346217
310,2022-06-28T03:48:00Z,61.99191429902188
311,2022-06-28T03:49:00Z,61.06463041453186
312,2022-06-28T03:50:00Z,55.96985452569476
313,2022-06-28T03:51:00Z,61.82045346219525
314,2022-06-28T03:52:00Z,63.33125388138486
315,2022-06-28T03:53:00Z,59.00181489675512
316,2022-06-28T03:54:00Z,57.107711768358925
317,2022-06-28T03:55:00Z,58.25698563887596
318,2022-06-28T03:56:00Z,53.622257568700476
319,2022-06-28T03:57:00Z,66.84080985095477
320,2022-06-28T03:58:00Z,61.12847896289395
321,2022-06-28T03:59:00Z,62.44773373699736
322,2022-06-28T04:00:00Z,66.44693619003257
323,2022-06-28T04:01:00Z,64.79342792268278
324,2022-06-28T04:02:00Z,55.437712816332834
325,2022-06-28T04:03:00Z,67.57464531904981
326,2022-06-28T04:04:00Z,59.962244985776984
327,2022-06-28T04:05:00Z,60.76864376649587
328,2022-06-28T04:06:00Z,62.28071269989129
329,2022-06-28T04:07:00Z,59.73522752678152
330,2022-06-28T04:08:00Z,63.15218195932305
331,2022-06-28T04:09:00Z,61.70861279304453
332,2022-06-28T04:10:00Z,65.16975380375713
333,2022-06-28T04:11:00Z,57.97009000931533
334,2022-06-28T04:12:00Z,60.9707603632976
335,2022-06-28T04:13:00Z,62.1464616131035
336,2022-06-28T04:14:00Z,60.88281004502406
337,2022-06-28T04:15:00Z,65.66849130569784
338,2022-06-28T04:16:00Z,63.148376416705474
339,2022-06-28T04:17:00Z,62.43314582362987
340,2022-06-28T04:18:00Z,62.17965440149038
341,2022-06-28T04:19:00Z,68.3930484008694
342,2022-06-28T04:20:00Z,65.45791794752367
343,2022-06-28T04:21:00Z,61.99466274646791
344,2022-06-28T04:22:00Z,63.0515464989908
345,2022-06-28T04:23:00Z,62.06654521813379
346,2022-06-28T04:24:00Z,62.689808531283916
347,2022-06-28T04:25:00Z,61.99014769590466
348,2022-06-28T04:26:00Z,83.3156380996739
349,2022-06-28T04:27:00Z,57.43794829995338
350,2022-06-28T04:28:00Z,36.64446343735443
351,2022-06-28T04:29:00Z,68.74527251203227
352,2022-06-28T04:30:00Z,62.70524212078866
353,2022-06-28T04:31:00Z,60.59084035863993
